"","id","reference","authors","consortium","title","journal","pubmed","remark"
"539",268620001,"1  (bases 1 to 48)","Moore,K.W. and Zaffaroni,A.",NA,"Hybrid DNA prepared binding composition","Patent: US 4642334-A 6 10-FEB-1987;	DNAX Research Institute of Molecular and Cellular Biology, Inc.;	Palo Alto, CA",NA,NA
"540",268622001,"1  (bases 1 to 57)","Moore,K.W. and Zaffaroni,A.",NA,"Hybrid DNA prepared binding composition","Patent: US 4642334-A 8 10-FEB-1987;	DNAX Research Institute of Molecular and Cellular Biology, Inc.;	Palo Alto, CA",NA,NA
"541",268624001,"1  (bases 1 to 369)","Moore,K.W. and Zaffaroni,A.",NA,"Hybrid DNA prepared binding composition","Patent: US 4642334-A 10 10-FEB-1987;	DNAX Research Institute of Molecular and Cellular Biology, Inc.;	Palo Alto, CA",NA,NA
"542",268626001,"1  (bases 1 to 27)","Moore,K.W. and Zaffaroni,A.",NA,"Hybrid DNA prepared binding composition","Patent: US 4642334-A 12 10-FEB-1987;	DNAX Research Institute of Molecular and Cellular Biology, Inc.;	Palo Alto, CA",NA,NA
"543",268632001,"1  (bases 1 to 1324)","Aggarwal,B.B. and Lee,S.He.",NA,"Synergistic cytotoxic composition","Patent: US 4650674-A 2 17-MAR-1987;	Genentech, Inc.; So. San Francisco, CA",NA,NA
"544",268633001,"1  (bases 1 to 42)","Aggarwal,B.B. and Lee,S.He.",NA,"Synergistic cytotoxic composition","Patent: US 4650674-A 3 17-MAR-1987;	Genentech, Inc.; So. San Francisco, CA",NA,NA
"545",268634001,"1  (bases 1 to 415)","Aggarwal,B.B. and Lee,S.He.",NA,"Synergistic cytotoxic composition","Patent: US 4650674-A 4 17-MAR-1987;	Genentech, Inc.; So. San Francisco, CA",NA,NA
"546",268638001,"1  (bases 1 to 98)","Hershberger,C.L. and Rosteck,P.R. Jr.",NA,"Method for stabilizing and selecting recombinant DNA containing	host cell","Patent: US 4650761-A 2 17-MAR-1987;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"547",268640001,"1  (bases 1 to 342)","Hershberger,C.L. and Rosteck,P.R. Jr.",NA,"Method for stabilizing and selecting recombinant DNA containing	host cell","Patent: US 4650761-A 4 17-MAR-1987;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"548",268654001,"1  (bases 1 to 354)","Rutter,W.J., Pictet,R., Chirgwin,J., Goodman,H.M., Ullrich,A. and	Shine,J.",NA,"Recombinant bacterial plasmids containing the coding sequences of	insulin genes","Patent: US 4652525-A 3 24-MAR-1987;	The Regents of the University of California; Berkeley, CA",NA,NA
"549",268658001,"1  (bases 1 to 1993)","Walfield,A.M. and Pollock,T.J.",NA,"Methods and compositions for expression of BTI endotoxin","Patent: US 4652628-A 1 24-MAR-1987;	Syntro Corporation; San Diego, CA",NA,NA
"550",268660001,"1  (bases 1 to 1738)","Walfield,A.M. and Pollock,T.J.",NA,"Methods and compositions for expression of BTI endotoxin","Patent: US 4652628-A 3 24-MAR-1987;	Syntro Corporation; San Diego, CA",NA,NA
"551",268674001,"1  (bases 1 to 128)","Stabinsky,Y.",NA,"Manufacture and expression of structural genes","Patent: US 4652639-A 4 24-MAR-1987;	Amgen; Thousand Oaks, CA",NA,NA
"552",268675001,"1  (bases 1 to 24)","Stabinsky,Y.",NA,"Manufacture and expression of structural genes","Patent: US 4652639-A 5 24-MAR-1987;	Amgen; Thousand Oaks, CA",NA,NA
"553",268694001,"1  (bases 1 to 600)","Edens,L., Ledeboer,A., Verrips,C. and Van den Berg,J.A.",NA,"Yeast of the genus kluyveromyces modified for the expression of	preprothaumatin or its various allelic and modified forms or their	maturation forms, and the proteins obtained by that expression","Patent: US 4657857-A 1 14-APR-1987;	Internationale Octrooi Maatschappij 'Octropa' B.V.; Rotterdam;	NL;",NA,NA
"554",268695001,"1  (bases 1 to 1578)","Edens,L., Ledeboer,A., Verrips,C. and Van den Berg,J.A.",NA,"Yeast of the genus kluyveromyces modified for the expression of	preprothaumatin or its various allelic and modified forms or their	maturation forms, and the proteins obtained by that expression","Patent: US 4657857-A 2 14-APR-1987;	Internationale Octrooi Maatschappij 'Octropa' B.V.; Rotterdam;	NL;",NA,NA
"555",268696001,"1  (bases 1 to 48)","Edens,L., Ledeboer,A., Verrips,C. and Van den Berg,J.A.",NA,"Yeast of the genus kluyveromyces modified for the expression of	preprothaumatin or its various allelic and modified forms or their	maturation forms, and the proteins obtained by that expression","Patent: US 4657857-A 3 14-APR-1987;	Internationale Octrooi Maatschappij 'Octropa' B.V.; Rotterdam;	NL;",NA,NA
"556",268697001,"1  (bases 1 to 41)","Edens,L., Ledeboer,A., Verrips,C. and Van den Berg,J.A.",NA,"Yeast of the genus kluyveromyces modified for the expression of	preprothaumatin or its various allelic and modified forms or their	maturation forms, and the proteins obtained by that expression","Patent: US 4657857-A 4 14-APR-1987;	Internationale Octrooi Maatschappij 'Octropa' B.V.; Rotterdam;	NL;",NA,NA
"557",268706001,"1  (bases 1 to 83)","Goeddel,D.V. and Heyneker,H.L.",NA,"Methionyl human growth hormone","Patent: US 4658021-A 2 14-APR-1987;	Genentech, Inc.; So. San Francisco, CA",NA,NA
"558",268708001,"1  (bases 1 to 556)","Goeddel,D.V. and Heyneker,H.L.",NA,"Methionyl human growth hormone","Patent: US 4658021-A 4 14-APR-1987;	Genentech, Inc.; So. San Francisco, CA",NA,NA
"559",268710001,"1  (bases 1 to 1775)","Kleid,D.G., Nayak,D.P. and Davis,A.R.",NA,"Microbial expression of human influenza hemagglutinin proteins","Patent: US 4659669-A 1 21-APR-1987;	Regents of the Univ. of California; Berkeley, CA",NA,NA
"560",268716001,"1  (bases 1 to 1585)","Mark,D.F., Wang,A.M., Ladner,M.B., Creasey,A.A., Lin,L.S. and Van	Arsdell,J.",NA,"Human tumor necrosis factor","Patent: US 4677063-A 1 30-JUN-1987;	Cetus Corporation; Emeryville, CA",NA,NA
"561",268719001,"1  (bases 1 to 1585)","Mark,D.F., Wang,A.M., Ladner,M.B., Creasey,A.A., Van Arsdell,J.N.	and Lin,L.S.",NA,"Human tumor necrosis factor","Patent: US 4677064-A 1 30-JUN-1987;	Cetus Corporation; Emeryville, CA",NA,NA
"562",268725001,"1  (bases 1 to 1465)","Lin,L.S. and Yamamoto,R.",NA,"Purification method for tumor necrosis factor","Patent: US 4677197-A 2 30-JUN-1987;	Cetus Corporation; Emeryville, CA",NA,NA
"563",268726001,"1  (bases 1 to 958)","Goeddel,D.V.",NA,"Hybrid human leukocyte interferons","Patent: US 4678751-A 1 07-JUL-1987;	Genentech, Inc.; San Francisco, CA",NA,NA
"564",268727001,"1  (bases 1 to 985)","Goeddel,D.V.",NA,"Hybrid human leukocyte interferons","Patent: US 4678751-A 2 07-JUL-1987;	Genentech, Inc.; San Francisco, CA",NA,NA
"565",268728001,"1  (bases 1 to 985)","Goeddel,D.V.",NA,"Hybrid human leukocyte interferons","Patent: US 4678751-A 3 07-JUL-1987;	Genentech, Inc.; San Francisco, CA",NA,NA
"566",268733001,"1  (bases 1 to 1107)","Goeddel,D.V.",NA,"Hybrid human leukocyte interferons","Patent: US 4678751-A 8 07-JUL-1987;	Genentech, Inc.; San Francisco, CA",NA,NA
"567",268734001,"1  (bases 1 to 1069)","Goeddel,D.V.",NA,"Hybrid human leukocyte interferons","Patent: US 4678751-A 9 07-JUL-1987;	Genentech, Inc.; San Francisco, CA",NA,NA
"568",268735001,"1  (bases 1 to 1109)","Goeddel,D.V.",NA,"Hybrid human leukocyte interferons","Patent: US 4678751-A 10 07-JUL-1987;	Genentech, Inc.; San Francisco, CA",NA,NA
"569",268742001,"1  (bases 1 to 117)","Masakazu,K. and Kazuo,N.",NA,"Promoter plasmid containing the promoter and use thereof in	transforming Bacillus","Patent: US 4705750-A 1 10-NOV-1987;	Takeda Chemical Industries, Ltd.; Osaka;	JP;",NA,NA
"570",268743001,"1  (bases 1 to 604)","Masakazu,K. and Kazuo,N.",NA,"Promoter plasmid containing the promoter and use thereof in	transforming Bacillus","Patent: US 4705750-A 2 10-NOV-1987;	Takeda Chemical Industries, Ltd.; Osaka;	JP;",NA,NA
"571",268744001,"1  (bases 1 to 34)","Masakazu,K. and Kazuo,N.",NA,"Promoter plasmid containing the promoter and use thereof in	transforming Bacillus","Patent: US 4705750-A 3 10-NOV-1987;	Takeda Chemical Industries, Ltd.; Osaka;	JP;",NA,NA
"572",268751001,"1  (bases 1 to 2013)","Dame,J.B., Williams,J.L., McCutchan,T.F. and Schneider,I.",NA,"Immunologically active peptides capable of inducing immunization	against malaria and genes encoding therefor","Patent: US 4707357-A 1 17-NOV-1987;	The United States of America as represented by the Secretary of the	Army; Washington, DC",NA,NA
"573",268752001,"1  (bases 1 to 324)","Dame,J.B., Williams,J.L., McCutchan,T.F. and Schneider,I.",NA,"Immunologically active peptides capable of inducing immunization	against malaria and genes encoding therefor","Patent: US 4707357-A 2 17-NOV-1987;	The United States of America as represented by the Secretary of the	Army; Washington, DC",NA,NA
"574",268755001,"1  (bases 1 to 1680)","Kieff,E., Tanner,J., Hummel,M. and Beisel,C.",NA,"Vaccine against Epstein-Barr Virus","Patent: US 4707358-A 1 17-NOV-1987;	The University of Chicago; Chicago, IL",NA,NA
"575",268757001,"1  (bases 1 to 1041)","Kieff,E., Tanner,J., Hummel,M. and Beisel,C.",NA,"Vaccine against Epstein-Barr Virus","Patent: US 4707358-A 3 17-NOV-1987;	The University of Chicago; Chicago, IL",NA,NA
"576",268759001,"1  (bases 1 to 12)","McCutchan,T.F. and Dame,J.B.",NA,"Intact gene and method of excising and cloning same","Patent: US 4707445-A 1 17-NOV-1987;	The United States of America as represented by the Secretary of	the; Washington, DC",NA,NA
"577",268760001,"1  (bases 1 to 12)","McCutchan,T.F. and Dame,J.B.",NA,"Intact gene and method of excising and cloning same","Patent: US 4707445-A 2 17-NOV-1987;	The United States of America as represented by the Secretary of	the; Washington, DC",NA,NA
"578",268761001,"1  (bases 1 to 24)","McCutchan,T.F. and Dame,J.B.",NA,"Intact gene and method of excising and cloning same","Patent: US 4707445-A 3 17-NOV-1987;	The United States of America as represented by the Secretary of	the; Washington, DC",NA,NA
"579",268762001,"1  (bases 1 to 24)","McCutchan,T.F. and Dame,J.B.",NA,"Intact gene and method of excising and cloning same","Patent: US 4707445-A 4 17-NOV-1987;	The United States of America as represented by the Secretary of	the; Washington, DC",NA,NA
"580",268763001,"1  (bases 1 to 24)","McCutchan,T.F. and Dame,J.B.",NA,"Intact gene and method of excising and cloning same","Patent: US 4707445-A 5 17-NOV-1987;	The United States of America as represented by the Secretary of	the; Washington, DC",NA,NA
"581",268764001,"1  (bases 1 to 24)","McCutchan,T.F. and Dame,J.B.",NA,"Intact gene and method of excising and cloning same","Patent: US 4707445-A 6 17-NOV-1987;	The United States of America as represented by the Secretary of	the; Washington, DC",NA,NA
"582",268773001,"1  (bases 1 to 65)","Belagaje,R., Kuhstoss,S.A. and Rao,R.Nagaraja.",NA,"Transcription terminators","Patent: US 4710464-A 1 01-DEC-1987;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"583",268774001,"1  (bases 1 to 65)","Belagaje,R., Kuhstoss,S.A. and Rao,R.Nagaraja.",NA,"Transcription terminators","Patent: US 4710464-A 2 01-DEC-1987;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"584",268775001,"1  (bases 1 to 1524)","Insley,M.Y. and Kawasaki,G.",NA,"Site specific mutagenesis in alpha-1-antitrypsin","Patent: US 4711848-A 1 08-DEC-1987;	ZymoGenetics, Inc.; Seattle, WA",NA,NA
"585",268777001,"1  (bases 1 to 75)","Insley,M.Y. and Kawasaki,G.",NA,"Site specific mutagenesis in alpha-1-antitrypsin","Patent: US 4711848-A 3 08-DEC-1987;	ZymoGenetics, Inc.; Seattle, WA",NA,NA
"586",268780001,"1  (bases 1 to 1151)","Mak,T.W.",NA,"T cell specific CDNA clone","Patent: US 4713332-A 2 15-DEC-1987;	The Ontario Cancer Institute; Toronto;	CA;",NA,NA
"587",268791001,"1  (bases 1 to 728)","Beck,A.K.",NA,"Porcine beta FSH","Patent: US 4717670-A 1 05-JAN-1988;	Integrated Genetics, Inc.; Framingham, MA",NA,NA
"588",268793001,"1  (bases 1 to 742)","Baltimore,D. and Racaniello,V.R.",NA,"Production of complementary DNA representing RNA viral sequences by	recombinant DNA methods and uses therefor","Patent: US 4719177-A 1 12-JAN-1988;	Massachusetts Institute of Technology; Cambridge, MA",NA,NA
"589",268795001,"1  (bases 1 to 1800)","Baltimore,D. and Racaniello,V.R.",NA,"Production of complementary DNA representing RNA viral sequences by	recombinant DNA methods and uses therefor","Patent: US 4719177-A 3 12-JAN-1988;	Massachusetts Institute of Technology; Cambridge, MA",NA,NA
"590",268797001,"1  (bases 1 to 1800)","Baltimore,D. and Racaniello,V.R.",NA,"Production of complementary DNA representing RNA viral sequences by	recombinant DNA methods and uses therefor","Patent: US 4719177-A 5 12-JAN-1988;	Massachusetts Institute of Technology; Cambridge, MA",NA,NA
"591",268799001,"1  (bases 1 to 1800)","Baltimore,D. and Racaniello,V.R.",NA,"Production of complementary DNA representing RNA viral sequences by	recombinant DNA methods and uses therefor","Patent: US 4719177-A 7 12-JAN-1988;	Massachusetts Institute of Technology; Cambridge, MA",NA,NA
"592",268801001,"1  (bases 1 to 1298)","Baltimore,D. and Racaniello,V.R.",NA,"Production of complementary DNA representing RNA viral sequences by	recombinant DNA methods and uses therefor","Patent: US 4719177-A 9 12-JAN-1988;	Massachusetts Institute of Technology; Cambridge, MA",NA,NA
"593",268803001,"1  (bases 1 to 210)","Eaton,M.A.W., Doel,M.T., Carey,N.H., Smith,J.C., Lilley,D.M.J. and	Bell,L.D.",NA,"Synthetic urogastrone gene, corresponding plasmid recombinants,	transformed cells, production thereof and urgastrone expression","Patent: US 4719180-A 2 12-JAN-1988;	G. D. Searle & Co.; Skokie, IL",NA,NA
"594",268806001,"1  (bases 1 to 487)","White,P.C., Dupont,B. and New,M.I.",NA,"Genetic probe used in the detection of adrenal hyperplasia","Patent: US 4720454-A 2 19-JAN-1988;	3001 Henry Hudson Pkwy.; Bronx, NY",NA,NA
"595",268807001,"1  (bases 1 to 487)","White,P.C., Dupont,B. and New,M.I.",NA,"Genetic probe used in the detection of adrenal hyperplasia","Patent: US 4720454-A 3 19-JAN-1988;	3001 Henry Hudson Pkwy.; Bronx, NY",NA,NA
"596",268812001,"1  (bases 1 to 111)","Jansz,H.S., Lips,C.J.M., Steenbergh,P.H., Rink,H. and Sieber,P.",NA,"Oligopeptides and intermediates and processes for their manufacture","Patent: US 4720483-A 2 19-JAN-1988;	Ciba-Geigy Corporation; Ardsley, NY",NA,NA
"597",268813001,"1  (bases 1 to 131)","Jansz,H.S., Lips,C.J.M., Steenbergh,P.H., Rink,H. and Sieber,P.",NA,"Oligopeptides and intermediates and processes for their manufacture","Patent: US 4720483-A 3 19-JAN-1988;	Ciba-Geigy Corporation; Ardsley, NY",NA,NA
"598",268814001,"1  (bases 1 to 1011)","Anilionis,A. and Palmer,J.L.",NA,"Efficient prokaryotic expression system using portions of the E.	coli .beta","Patent: US 4721671-A 1 26-JAN-1988;	Repligen Corporation; Cambridge, MA",NA,NA
"599",268818001,"1  (bases 1 to 26)","Vallee,B.L. and Kurachi,K.",NA,"CDNA and gene for human angiogenin (angiogenesis factor) and	methods of expression","Patent: US 4721672-A 3 26-JAN-1988;	President and Fellows of Harvard College; Cambridge, MA",NA,NA
"600",268830001,"1  (bases 1 to 28)","Valenzuela,P.D.T., Kuo,G. and Barr,P.J.",NA,"Hybrid particle immunogens","Patent: US 4722840-A 1 02-FEB-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"601",268832001,"1  (bases 1 to 36)","Valenzuela,P.D.T., Kuo,G. and Barr,P.J.",NA,"Hybrid particle immunogens","Patent: US 4722840-A 3 02-FEB-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"602",268834001,"1  (bases 1 to 27)","Valenzuela,P.D.T., Kuo,G. and Barr,P.J.",NA,"Hybrid particle immunogens","Patent: US 4722840-A 5 02-FEB-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"603",268836001,"1  (bases 1 to 30)","Valenzuela,P.D.T., Kuo,G. and Barr,P.J.",NA,"Hybrid particle immunogens","Patent: US 4722840-A 7 02-FEB-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"604",268841001,"1  (bases 1 to 511)","Soeda,E. and Yoshimura,H.",NA,"Viral enhancer DNA segments","Patent: US 4722897-A 1 02-FEB-1988;	Taisho Pharmaceutical Co., Ltd.; Tokyo;	JP;",NA,NA
"605",268842001,"1  (bases 1 to 451)","Soeda,E. and Yoshimura,H.",NA,"Viral enhancer DNA segments","Patent: US 4722897-A 2 02-FEB-1988;	Taisho Pharmaceutical Co., Ltd.; Tokyo;	JP;",NA,NA
"606",268843001,"1  (bases 1 to 508)","Soeda,E. and Yoshimura,H.",NA,"Viral enhancer DNA segments","Patent: US 4722897-A 3 02-FEB-1988;	Taisho Pharmaceutical Co., Ltd.; Tokyo;	JP;",NA,NA
"607",268858001,"1  (bases 1 to 73)","Goeddel,D.V. and Gray,P.",NA,"Human immune interferon","Patent: US 4727138-A 4 23-FEB-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"608",268860001,"1  (bases 1 to 145)","Bhatt,R.S., Collier,K.J., Crowl,R.M. and Poonian,M.S.",NA,"Recombinant growth hormone releasing factor","Patent: US 4728609-A 1 01-MAR-1988;	Hoffmann-La-Roche Inc.; Nutley, NJ",NA,NA
"609",268861001,"1  (bases 1 to 149)","Bhatt,R.S., Collier,K.J., Crowl,R.M. and Poonian,M.S.",NA,"Recombinant growth hormone releasing factor","Patent: US 4728609-A 2 01-MAR-1988;	Hoffmann-La-Roche Inc.; Nutley, NJ",NA,NA
"610",268872001,"1  (bases 1 to 98)","Hershberger,C.L. and Rosteck,P.R. Jr.",NA,"Method for conferring bacteriophage resistance to bacteria","Patent: US 4732859-A 2 22-MAR-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"611",268874001,"1  (bases 1 to 342)","Hershberger,C.L. and Rosteck,P.R. Jr.",NA,"Method for conferring bacteriophage resistance to bacteria","Patent: US 4732859-A 4 22-MAR-1988;	Eli Lilly and Company; Indianapolis, IN",NA,NA
"612",268888001,"1  (bases 1 to 1317)","Barr,P.J., Hallewell,R.A. and Rosenberg,S.",NA,"Active site modified protease .alpha.-1-antitrypsin inhibitors","Patent: US 4732973-A 2 22-MAR-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"613",268889001,"1  (bases 1 to 30)","Barr,P.J., Hallewell,R.A. and Rosenberg,S.",NA,"Active site modified protease .alpha.-1-antitrypsin inhibitors","Patent: US 4732973-A 3 22-MAR-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"614",268890001,"1  (bases 1 to 21)","Barr,P.J., Hallewell,R.A. and Rosenberg,S.",NA,"Active site modified protease .alpha.-1-antitrypsin inhibitors","Patent: US 4732973-A 4 22-MAR-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"615",268891001,"1  (bases 1 to 44)","Barr,P.J., Hallewell,R.A. and Rosenberg,S.",NA,"Active site modified protease .alpha.-1-antitrypsin inhibitors","Patent: US 4732973-A 5 22-MAR-1988;	Chiron Corporation; Emeryville, CA",NA,NA
"616",268894001,"1  (bases 1 to 598)","Caruthers,M.H.",NA,"DNA sequences encoding hybrid lymphoblastoid-leukocyte human	interferons","Patent: US 4734491-A 1 29-MAR-1988;	University Patents, Inc.; Westport, CT",NA,NA
"617",268901001,"1  (bases 1 to 1280)","Collett,M.S. and Purchio,A.F.",NA,"Vaccines against rift valley fever virus","Patent: US 4735800-A 1 05-APR-1988;	Molecular Genetics, Inc.; Minnetonka, MN",NA,NA
"618",268903001,"1  (bases 1 to 1320)","Collett,M.S. and Purchio,A.F.",NA,"Vaccines against rift valley fever virus","Patent: US 4735800-A 3 05-APR-1988;	Molecular Genetics, Inc.; Minnetonka, MN",NA,NA
"619",268905001,"1  (bases 1 to 1284)","Collett,M.S. and Purchio,A.F.",NA,"Vaccines against rift valley fever virus","Patent: US 4735800-A 5 05-APR-1988;	Molecular Genetics, Inc.; Minnetonka, MN",NA,NA
"620",268919001,"1  (bases 1 to 138)","Evans,R.M. and Rosenfeld,M.G.",NA,"DNA encoding human CGRP","Patent: US 4736023-A 4 05-APR-1988;	The Salk Institute for Biological Studies; San Diego, CA",NA,NA
"621",268920001,"1  (bases 1 to 111)","Evans,R.M. and Rosenfeld,M.G.",NA,"DNA encoding human CGRP","Patent: US 4736023-A 5 05-APR-1988;	The Salk Institute for Biological Studies; San Diego, CA",NA,NA
"622",268921001,"1  (bases 1 to 506)","Mark,D.F., Lin,L.S. and Yu Lu,S.-D.",NA,"Structural genes, plasmids and transformed cells for producing	cysteine depleted muteins of interferon-.beta","Patent: US 4737462-A 1 12-APR-1988;	Cetus Corporation; Emeryville, CA",NA,NA
"623",268923001,"1  (bases 1 to 1338)","Evans,R.M., Rosenfeld,M.G., Cerelli,G., Mayo,K.E., Spiess,J.,	Rivier,J.E.F. and Vale,W.W. Jr.",NA,"Human inhibin","Patent: US 4737578-A 1 12-APR-1988;	The Salk Institute for Biological Studies; San Diego, CA",NA,NA
"624",268930001,"1  (bases 1 to 223)","Twardzik,D.R. and Todaro,G.J.",NA,"Platelet related growth regulator","Patent: US 4737580-A 4 12-APR-1988;	Oncogen; Seattle, WA",NA,NA
"625",268933001,"1  (bases 1 to 223)","Twardzik,D.R. and Todaro,G.J.",NA,"Platelet related growth regulator","Patent: US 4737580-A 7 12-APR-1988;	Oncogen; Seattle, WA",NA,NA
"626",268934001,"1  (bases 1 to 81)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (1-28) beta interferons","Patent: US 4738844-A 1 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"627",268941001,"1  (bases 1 to 137)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (1-28) beta interferons","Patent: US 4738844-A 8 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"628",268942001,"1  (bases 1 to 82)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (115-145) beta interferons","Patent: US 4738845-A 1 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"629",268943001,"1  (bases 1 to 99)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (115-145) beta interferons","Patent: US 4738845-A 2 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"630",268947001,"1  (bases 1 to 137)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (115-145) beta interferons","Patent: US 4738845-A 6 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"631",268949001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (115-145) beta interferons","Patent: US 4738845-A 8 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"632",268951001,"1  (bases 1 to 501)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (115-145) beta interferons","Patent: US 4738845-A 10 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"633",268953001,"1  (bases 1 to 516)","Bell,L.D., Smith,J.C., Boseley,P.G. and Houghton,M.",NA,"Modified (115-145) beta interferons","Patent: US 4738845-A 12 19-APR-1988;	G. D. Searle & Co.; Chicago, IL",NA,NA
"634",268962001,"1  (bases 1 to 30)","Weissman,S.M., Pereira,D. and Sood,A.",NA,"Method for cloning genes","Patent: US 4738928-A 2 19-APR-1988;	Yale University; New Haven, CT",NA,NA
"635",268964001,"1  (bases 1 to 142)","Weissman,S.M., Pereira,D. and Sood,A.",NA,"Method for cloning genes","Patent: US 4738928-A 4 19-APR-1988;	Yale University; New Haven, CT",NA,NA
"636",268982001,"1  (bases 1 to 180)","Derynck,R.M.A. and Goeddel,D.V.",NA,"Human transforming growth factor","Patent: US 4742003-A 2 03-MAY-1988;	Genentech, Inc.; South San Francisco, CA",NA,NA
"637",269001001,"1  (bases 1 to 204)","Delwiche,F., Flament-Grivegnee,J., Gangji,D., Monsieur,R.,	Stryckmans,P., Velu,T. and Wybran,J.",NA,"Method for treatment of essential (hemorrhagic) thrombocythemia","Patent: US 4743445-A 2 10-MAY-1988;	Boehringer Ingelheim International GmbH;;	DE;",NA,NA
"638",269005001,"1  (bases 1 to 202)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 1 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"639",269007001,"1  (bases 1 to 315)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 3 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"640",269009001,"1  (bases 1 to 235)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 5 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"641",269012001,"1  (bases 1 to 203)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 8 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"642",269020001,"1  (bases 1 to 273)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 16 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"643",269022001,"1  (bases 1 to 165)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 18 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"644",269057001,"1  (bases 1 to 968)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 53 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"645",269059001,"1  (bases 1 to 195)","Boothroyd,J.C., Cross,G.A.M., Highfield,M.D., Winther,M.D.,	Rowlands,D.J., Brown,F. and Harris,T.J.R.",NA,"Recombinant DNA expression vector encoding for foot and mouth	disease virus proteins","Patent: US 4743554-A 55 10-MAY-1988;	7 Westgate Road; Beckenham, Kent;	GB;",NA,NA
"646",269062001,"1  (bases 1 to 497)","Smith,G.E. and Summers,M.D.",NA,"Method for producing a recombinant baculovirus expression vector","Patent: US 4745051-A 1 17-MAY-1988;	The Texas A&M University System; College Station, TX",NA,NA
"647",269065001,"1  (bases 1 to 54)","Schenk,D.B. and Spratt,S.K.",NA,"Fused protein for enzyme immunoassay system","Patent: US 4745055-A 2 17-MAY-1988;	California Biotechnology Inc.; Mountain View, CA",NA,NA
